reference_month,frn_id,group_name,performance_classification,business_model,orders,gmv_basket,delivery_fee,paid_delivery_fee,commission,service_fee,anticipation_fee,olp_fee,delivery_cost,occurrences_cost
2024-11,FRN_00119,GRUPO_231,STRATEGIC,MARKETPLACE,893,91886.79,5513.21,4134.91,14701.89,1837.74,183.77,1378.3,0.0,0.0
2024-11,FRN_00120,GRUPO_041,STANDARD,MARKETPLACE,437,16476.76,988.61,741.46,2636.28,329.54,32.95,247.15,0.0,0.0
2024-11,FRN_00121,GRUPO_028,STANDARD,MARKETPLACE,87,7117.29,427.04,320.28,1138.77,142.35,14.23,106.76,0.0,0.0
2024-11,FRN_00122,GRUPO_135,STRATEGIC,FULL_SERVICE,1213,137792.33,11023.39,8267.54,16535.08,2755.85,688.96,2066.88,-7716.37,-1102.34
2024-11,FRN_00123,GRUPO_201,LONG_TAIL,FULL_SERVICE,56,2008.38,160.67,120.5,241.01,40.17,10.04,30.13,-112.47,-16.07
2024-11,FRN_00124,GRUPO_328,LONG_TAIL,MARKETPLACE,25,1549.33,92.96,69.72,247.89,30.99,3.1,23.24,0.0,0.0
2024-11,FRN_00125,GRUPO_268,LONG_TAIL,MARKETPLACE,87,5787.73,347.26,260.44,926.04,115.75,11.58,86.82,0.0,0.0
2024-11,FRN_00126,GRUPO_033,STANDARD,MARKETPLACE,315,11853.45,711.21,533.41,1896.55,237.07,23.71,177.8,0.0,0.0
2024-11,FRN_00127,GRUPO_048,STANDARD,MARKETPLACE,236,20475.83,1228.55,921.41,3276.13,409.52,40.95,307.14,0.0,0.0
2024-11,FRN_00128,GRUPO_062,LONG_TAIL,MARKETPLACE,31,1493.17,89.59,67.19,238.91,29.86,2.99,22.4,0.0,0.0
2024-11,FRN_00129,GRUPO_216,STANDARD,MARKETPLACE,203,10249.26,614.96,461.22,1639.88,204.99,20.5,153.74,0.0,0.0
2024-11,FRN_00130,GRUPO_293,STRATEGIC,MARKETPLACE,534,56417.77,3385.07,2538.8,9026.84,1128.36,112.84,846.27,0.0,0.0
2024-11,FRN_00131,GRUPO_099,STANDARD,MARKETPLACE,154,7501.29,450.08,337.56,1200.21,150.03,15.0,112.52,0.0,0.0
2024-11,FRN_00132,GRUPO_172,LONG_TAIL,MARKETPLACE,88,6061.33,363.68,272.76,969.81,121.23,12.12,90.92,0.0,0.0
2024-11,FRN_00133,GRUPO_360,STANDARD,MARKETPLACE,388,42537.09,2552.23,1914.17,6805.93,850.74,85.07,638.06,0.0,0.0
2024-11,FRN_00134,GRUPO_214,STRATEGIC,MARKETPLACE,497,50368.75,3022.12,2266.59,8059.0,1007.38,100.74,755.53,0.0,0.0
2024-11,FRN_00135,GRUPO_035,LONG_TAIL,FULL_SERVICE,87,8181.23,654.5,490.88,981.75,163.62,40.91,122.72,-458.15,-65.45
2024-11,FRN_00136,GRUPO_227,STANDARD,MARKETPLACE,288,26621.77,1597.31,1197.98,4259.48,532.44,53.24,399.33,0.0,0.0
2024-11,FRN_00137,GRUPO_101,STANDARD,MARKETPLACE,501,36897.82,2213.87,1660.4,5903.65,737.96,73.8,553.47,0.0,0.0
2024-11,FRN_00138,GRUPO_131,STRATEGIC,MARKETPLACE,684,61353.39,3681.2,2760.9,9816.54,1227.07,122.71,920.3,0.0,0.0
2024-11,FRN_00139,GRUPO_257,STANDARD,FULL_SERVICE,162,10728.45,858.28,643.71,1287.41,214.57,53.64,160.93,-600.8,-85.83
2024-11,FRN_00140,GRUPO_005,LONG_TAIL,MARKETPLACE,20,1281.6,76.9,57.68,205.06,25.63,2.56,19.22,0.0,0.0
2024-11,FRN_00141,GRUPO_218,STANDARD,MARKETPLACE,143,11580.53,694.83,521.12,1852.88,231.61,23.16,173.71,0.0,0.0
2024-11,FRN_00142,GRUPO_255,STANDARD,MARKETPLACE,440,39780.84,2386.85,1790.14,6364.93,795.62,79.56,596.71,0.0,0.0
2024-11,FRN_00143,GRUPO_398,LONG_TAIL,FULL_SERVICE,64,4497.72,359.82,269.87,539.73,89.95,22.49,67.47,-251.87,-35.98
2024-11,FRN_00144,GRUPO_359,LONG_TAIL,MARKETPLACE,63,2631.41,157.88,118.41,421.03,52.63,5.26,39.47,0.0,0.0
2024-11,FRN_00145,GRUPO_283,LONG_TAIL,MARKETPLACE,52,3014.56,180.87,135.65,482.33,60.29,6.03,45.22,0.0,0.0
2024-11,FRN_00146,GRUPO_393,STANDARD,MARKETPLACE,143,7991.72,479.5,359.62,1278.68,159.83,15.98,119.88,0.0,0.0
2024-11,FRN_00147,GRUPO_207,STANDARD,MARKETPLACE,356,19809.85,1188.59,891.44,3169.58,396.2,39.62,297.15,0.0,0.0
2024-11,FRN_00148,GRUPO_015,LONG_TAIL,MARKETPLACE,24,814.95,48.9,36.67,130.39,16.3,1.63,12.22,0.0,0.0
2024-11,FRN_00149,GRUPO_346,LONG_TAIL,MARKETPLACE,68,3991.03,239.46,179.59,638.56,79.82,7.98,59.87,0.0,0.0
2024-11,FRN_00150,GRUPO_042,KEY_ACCOUNT,FULL_SERVICE,2323,526965.52,42157.24,31617.93,63235.86,10539.31,2634.83,7904.48,-29510.07,-4215.72
2024-11,FRN_00151,GRUPO_380,STRATEGIC,FULL_SERVICE,1137,38122.32,3049.79,2287.34,4574.68,762.45,190.61,571.83,-2134.85,-304.98
2024-11,FRN_00152,GRUPO_179,STANDARD,MARKETPLACE,397,22040.94,1322.46,991.85,3526.55,440.82,44.08,330.61,0.0,0.0
2024-11,FRN_00153,GRUPO_063,LONG_TAIL,MARKETPLACE,19,1140.81,68.45,51.34,182.53,22.82,2.28,17.11,0.0,0.0
2024-11,FRN_00154,GRUPO_352,STANDARD,MARKETPLACE,334,31654.37,1899.26,1424.44,5064.7,633.09,63.31,474.82,0.0,0.0
2024-11,FRN_00155,GRUPO_231,STANDARD,MARKETPLACE,256,17879.1,1072.75,804.56,2860.66,357.58,35.76,268.19,0.0,0.0
2024-11,FRN_00156,GRUPO_241,STRATEGIC,MARKETPLACE,391,71724.35,4303.46,3227.6,11475.9,1434.49,143.45,1075.87,0.0,0.0
2024-11,FRN_00157,GRUPO_052,LONG_TAIL,FULL_SERVICE,30,1163.83,93.11,69.83,139.66,23.28,5.82,17.46,-65.18,-9.31
2024-11,FRN_00158,GRUPO_096,LONG_TAIL,MARKETPLACE,32,1718.98,103.14,77.36,275.04,34.38,3.44,25.78,0.0,0.0
2024-11,FRN_00159,GRUPO_388,STANDARD,FULL_SERVICE,265,29771.81,2381.74,1786.3,3572.62,595.44,148.86,446.58,-1667.22,-238.17
2024-11,FRN_00160,GRUPO_222,LONG_TAIL,FULL_SERVICE,96,2418.92,193.51,145.13,290.27,48.38,12.09,36.28,-135.46,-19.35
2024-11,FRN_00161,GRUPO_231,LONG_TAIL,FULL_SERVICE,115,8422.4,673.79,505.34,1010.69,168.45,42.11,126.34,-471.65,-67.38
2024-11,FRN_00162,GRUPO_237,STANDARD,MARKETPLACE,234,8882.2,532.93,399.7,1421.15,177.64,17.76,133.23,0.0,0.0
2024-11,FRN_00163,GRUPO_143,STANDARD,FULL_SERVICE,415,41400.35,3312.03,2484.02,4968.04,828.01,207.0,621.01,-2318.42,-331.2
2024-11,FRN_00164,GRUPO_171,STANDARD,FULL_SERVICE,247,26603.58,2128.29,1596.22,3192.43,532.07,133.02,399.05,-1489.8,-212.83
2024-11,FRN_00165,GRUPO_029,LONG_TAIL,MARKETPLACE,45,3208.39,192.5,144.38,513.34,64.17,6.42,48.13,0.0,0.0
2024-11,FRN_00166,GRUPO_036,STANDARD,MARKETPLACE,141,6974.87,418.49,313.87,1115.98,139.5,13.95,104.62,0.0,0.0
2024-11,FRN_00167,GRUPO_013,STANDARD,MARKETPLACE,292,12336.04,740.16,555.12,1973.77,246.72,24.67,185.04,0.0,0.0
2024-11,FRN_00168,GRUPO_160,LONG_TAIL,MARKETPLACE,62,2712.97,162.78,122.09,434.08,54.26,5.43,40.69,0.0,0.0
2024-11,FRN_00169,GRUPO_327,STANDARD,FULL_SERVICE,342,23215.17,1857.21,1392.91,2785.82,464.3,116.08,348.23,-1300.05,-185.72
2024-11,FRN_00170,GRUPO_187,LONG_TAIL,MARKETPLACE,24,1190.07,71.4,53.55,190.41,23.8,2.38,17.85,0.0,0.0
2024-11,FRN_00171,GRUPO_243,STANDARD,MARKETPLACE,301,12566.47,753.99,565.49,2010.64,251.33,25.13,188.5,0.0,0.0
2024-11,FRN_00172,GRUPO_086,STRATEGIC,MARKETPLACE,1062,124887.39,7493.24,5619.93,19981.98,2497.75,249.77,1873.31,0.0,0.0
2024-11,FRN_00173,GRUPO_284,LONG_TAIL,MARKETPLACE,84,2977.25,178.63,133.97,476.36,59.55,5.95,44.66,0.0,0.0
2024-11,FRN_00174,GRUPO_066,LONG_TAIL,MARKETPLACE,1,81.39,4.88,3.66,13.02,1.63,0.16,1.22,0.0,0.0
2024-11,FRN_00175,GRUPO_170,STANDARD,FULL_SERVICE,387,35181.86,2814.55,2110.91,4221.82,703.64,175.91,527.73,-1970.18,-281.45
2024-11,FRN_00176,GRUPO_045,LONG_TAIL,MARKETPLACE,72,4117.16,247.03,185.27,658.75,82.34,8.23,61.76,0.0,0.0
2024-11,FRN_00177,GRUPO_062,LONG_TAIL,FULL_SERVICE,41,1411.41,112.91,84.68,169.37,28.23,7.06,21.17,-79.04,-11.29
2024-11,FRN_00178,GRUPO_134,STANDARD,MARKETPLACE,202,17258.13,1035.49,776.62,2761.3,345.16,34.52,258.87,0.0,0.0
2024-11,FRN_00179,GRUPO_284,LONG_TAIL,MARKETPLACE,26,584.53,35.07,26.3,93.52,11.69,1.17,8.77,0.0,0.0
2024-11,FRN_00180,GRUPO_028,STRATEGIC,MARKETPLACE,646,60794.7,3647.68,2735.76,9727.15,1215.89,121.59,911.92,0.0,0.0
2024-11,FRN_00181,GRUPO_108,STANDARD,MARKETPLACE,309,17422.77,1045.37,784.03,2787.64,348.46,34.85,261.34,0.0,0.0
2024-11,FRN_00182,GRUPO_044,STRATEGIC,MARKETPLACE,894,135600.34,8136.02,6102.02,21696.05,2712.01,271.2,2034.01,0.0,0.0
2024-11,FRN_00183,GRUPO_340,LONG_TAIL,MARKETPLACE,64,4538.61,272.32,204.24,726.18,90.77,9.08,68.08,0.0,0.0
2024-11,FRN_00184,GRUPO_286,LONG_TAIL,MARKETPLACE,79,2591.98,155.52,116.64,414.72,51.84,5.18,38.88,0.0,0.0
2024-11,FRN_00185,GRUPO_331,STRATEGIC,MARKETPLACE,601,41535.16,2492.11,1869.08,6645.63,830.7,83.07,623.03,0.0,0.0
2024-11,FRN_00186,GRUPO_128,STANDARD,MARKETPLACE,293,18222.15,1093.33,820.0,2915.54,364.44,36.44,273.33,0.0,0.0
2024-11,FRN_00187,GRUPO_348,STANDARD,MARKETPLACE,380,24930.87,1495.85,1121.89,3988.94,498.62,49.86,373.96,0.0,0.0
2024-11,FRN_00188,GRUPO_231,STRATEGIC,MARKETPLACE,841,49018.3,2941.1,2205.82,7842.93,980.37,98.04,735.27,0.0,0.0
2024-11,FRN_00189,GRUPO_190,LONG_TAIL,MARKETPLACE,70,2897.23,173.83,130.37,463.56,57.94,5.79,43.46,0.0,0.0
2024-11,FRN_00190,GRUPO_225,LONG_TAIL,MARKETPLACE,46,1764.71,105.88,79.41,282.35,35.29,3.53,26.47,0.0,0.0
2024-11,FRN_00191,GRUPO_385,STANDARD,MARKETPLACE,481,17781.73,1066.9,800.18,2845.08,355.63,35.56,266.73,0.0,0.0
2024-11,FRN_00192,GRUPO_377,LONG_TAIL,FULL_SERVICE,111,6001.51,480.12,360.09,720.18,120.03,30.01,90.02,-336.08,-48.01
2024-11,FRN_00193,GRUPO_283,STANDARD,MARKETPLACE,165,10175.45,610.53,457.9,1628.07,203.51,20.35,152.63,0.0,0.0
2024-11,FRN_00194,GRUPO_121,LONG_TAIL,MARKETPLACE,1,80.95,4.86,3.65,12.95,1.62,0.16,1.21,0.0,0.0
2024-11,FRN_00195,GRUPO_116,LONG_TAIL,MARKETPLACE,51,3574.03,214.44,160.83,571.84,71.48,7.15,53.61,0.0,0.0
2024-11,FRN_00196,GRUPO_233,STANDARD,MARKETPLACE,463,25045.55,1502.73,1127.05,4007.29,500.91,50.09,375.68,0.0,0.0
2024-11,FRN_00197,GRUPO_259,STRATEGIC,FULL_SERVICE,952,122182.54,9774.6,7330.95,14661.9,2443.65,610.91,1832.74,-6842.22,-977.46
2024-11,FRN_00198,GRUPO_359,LONG_TAIL,MARKETPLACE,120,5586.82,335.21,251.41,893.89,111.74,11.17,83.8,0.0,0.0
2024-11,FRN_00199,GRUPO_198,STANDARD,MARKETPLACE,309,9525.39,571.52,428.64,1524.06,190.51,19.05,142.88,0.0,0.0
2024-11,FRN_00200,GRUPO_137,STRATEGIC,MARKETPLACE,590,50157.19,3009.43,2257.07,8025.15,1003.14,100.31,752.36,0.0,0.0
2024-11,FRN_00201,GRUPO_318,KEY_ACCOUNT,FULL_SERVICE,2410,707554.09,56604.33,42453.25,84906.49,14151.08,3537.77,10613.31,-39623.03,-5660.43
2024-11,FRN_00202,GRUPO_165,STANDARD,FULL_SERVICE,427,38655.51,3092.44,2319.33,4638.66,773.11,193.28,579.83,-2164.71,-309.24
2024-11,FRN_00203,GRUPO_225,STANDARD,FULL_SERVICE,449,26697.58,2135.81,1601.86,3203.71,533.95,133.49,400.46,-1495.07,-213.58
2024-11,FRN_00204,GRUPO_307,LONG_TAIL,MARKETPLACE,104,2521.1,151.27,113.45,403.38,50.42,5.04,37.82,0.0,0.0
2024-11,FRN_00205,GRUPO_234,LONG_TAIL,MARKETPLACE,49,3026.22,181.57,136.18,484.2,60.52,6.05,45.39,0.0,0.0
2024-11,FRN_00206,GRUPO_172,STRATEGIC,MARKETPLACE,681,138746.1,8324.77,6243.58,22199.38,2774.92,277.49,2081.19,0.0,0.0
2024-11,FRN_00207,GRUPO_152,LONG_TAIL,FULL_SERVICE,110,8213.77,657.1,492.83,985.65,164.28,41.07,123.21,-459.97,-65.71
2024-11,FRN_00208,GRUPO_315,STRATEGIC,MARKETPLACE,620,89031.57,5341.89,4006.42,14245.05,1780.63,178.06,1335.47,0.0,0.0
2024-11,FRN_00209,GRUPO_374,LONG_TAIL,MARKETPLACE,87,6800.08,408.0,306.0,1088.01,136.0,13.6,102.0,0.0,0.0
2024-11,FRN_00210,GRUPO_160,LONG_TAIL,MARKETPLACE,1,35.95,2.16,1.62,5.75,0.72,0.07,0.54,0.0,0.0
2024-11,FRN_00211,GRUPO_096,STANDARD,FULL_SERVICE,407,37032.21,2962.58,2221.93,4443.87,740.64,185.16,555.48,-2073.81,-296.26
2024-11,FRN_00212,GRUPO_233,LONG_TAIL,MARKETPLACE,61,1372.34,82.34,61.76,219.57,27.45,2.74,20.59,0.0,0.0
2024-11,FRN_00213,GRUPO_180,STANDARD,MARKETPLACE,336,26422.43,1585.35,1189.01,4227.59,528.45,52.84,396.34,0.0,0.0
2024-11,FRN_00214,GRUPO_113,STANDARD,MARKETPLACE,314,21656.05,1299.36,974.52,3464.97,433.12,43.31,324.84,0.0,0.0
2024-11,FRN_00215,GRUPO_318,LONG_TAIL,MARKETPLACE,91,4297.67,257.86,193.4,687.63,85.95,8.6,64.47,0.0,0.0
2024-11,FRN_00216,GRUPO_052,STANDARD,MARKETPLACE,177,19345.49,1160.73,870.55,3095.28,386.91,38.69,290.18,0.0,0.0
2024-11,FRN_00217,GRUPO_268,STANDARD,MARKETPLACE,463,31895.81,1913.75,1435.31,5103.33,637.92,63.79,478.44,0.0,0.0
2024-11,FRN_00218,GRUPO_295,STANDARD,MARKETPLACE,411,11231.56,673.89,505.42,1797.05,224.63,22.46,168.47,0.0,0.0
2024-11,FRN_00219,GRUPO_386,LONG_TAIL,FULL_SERVICE,78,1615.85,129.27,96.95,193.9,32.32,8.08,24.24,-90.49,-12.93
2024-11,FRN_00220,GRUPO_387,STANDARD,MARKETPLACE,438,12313.31,738.8,554.1,1970.13,246.27,24.63,184.7,0.0,0.0
2024-11,FRN_00221,GRUPO_113,STRATEGIC,FULL_SERVICE,842,109213.96,8737.12,6552.84,13105.68,2184.28,546.07,1638.21,-6115.98,-873.71
2024-11,FRN_00222,GRUPO_101,LONG_TAIL,MARKETPLACE,87,5175.67,310.54,232.91,828.11,103.51,10.35,77.64,0.0,0.0
2024-11,FRN_00223,GRUPO_113,LONG_TAIL,MARKETPLACE,97,6253.57,375.21,281.41,1000.57,125.07,12.51,93.8,0.0,0.0
2024-11,FRN_00224,GRUPO_081,STRATEGIC,MARKETPLACE,1075,37406.96,2244.42,1683.32,5985.11,748.14,74.81,561.1,0.0,0.0
2024-11,FRN_00225,GRUPO_187,STANDARD,MARKETPLACE,261,21568.63,1294.12,970.59,3450.98,431.37,43.14,323.53,0.0,0.0
2024-11,FRN_00226,GRUPO_113,STRATEGIC,FULL_SERVICE,1338,130151.87,10412.15,7809.11,15618.22,2603.04,650.76,1952.28,-7288.5,-1041.21
2024-11,FRN_00227,GRUPO_002,STANDARD,MARKETPLACE,531,42419.24,2545.15,1908.86,6787.08,848.38,84.84,636.29,0.0,0.0
2024-11,FRN_00228,GRUPO_130,STANDARD,MARKETPLACE,236,8890.89,533.45,400.09,1422.54,177.82,17.78,133.36,0.0,0.0
2024-11,FRN_00229,GRUPO_220,LONG_TAIL,MARKETPLACE,85,3270.6,196.24,147.18,523.3,65.41,6.54,49.06,0.0,0.0
2024-11,FRN_00230,GRUPO_054,LONG_TAIL,MARKETPLACE,54,2857.51,171.45,128.59,457.2,57.15,5.72,42.86,0.0,0.0
2024-11,FRN_00231,GRUPO_343,STANDARD,FULL_SERVICE,391,53713.57,4297.09,3222.82,6445.63,1074.27,268.57,805.7,-3007.96,-429.71
2024-11,FRN_00232,GRUPO_224,STANDARD,MARKETPLACE,358,18997.66,1139.86,854.89,3039.63,379.95,38.0,284.96,0.0,0.0
2024-11,FRN_00233,GRUPO_225,LONG_TAIL,MARKETPLACE,40,3200.42,192.03,144.02,512.07,64.01,6.4,48.01,0.0,0.0
2024-11,FRN_00234,GRUPO_385,STANDARD,FULL_SERVICE,305,29750.55,2380.04,1785.03,3570.07,595.01,148.75,446.26,-1666.03,-238.0
2024-11,FRN_00235,GRUPO_126,LONG_TAIL,MARKETPLACE,68,3914.81,234.89,176.17,626.37,78.3,7.83,58.72,0.0,0.0
2024-11,FRN_00236,GRUPO_130,STANDARD,MARKETPLACE,468,36465.11,2187.91,1640.93,5834.42,729.3,72.93,546.98,0.0,0.0
2024-11,FRN_00237,GRUPO_053,STRATEGIC,FULL_SERVICE,1149,153688.46,12295.08,9221.31,18442.62,3073.77,768.44,2305.33,-8606.56,-1229.51
2024-11,FRN_00238,GRUPO_172,LONG_TAIL,MARKETPLACE,49,2885.76,173.15,129.86,461.72,57.72,5.77,43.29,0.0,0.0
2024-11,FRN_00239,GRUPO_218,STANDARD,MARKETPLACE,243,9092.76,545.57,409.18,1454.84,181.86,18.19,136.39,0.0,0.0
2024-11,FRN_00240,GRUPO_160,LONG_TAIL,MARKETPLACE,80,4668.18,280.09,210.07,746.91,93.36,9.34,70.02,0.0,0.0
2024-11,FRN_00241,GRUPO_198,STRATEGIC,MARKETPLACE,866,90133.68,5408.02,4056.02,14421.39,1802.67,180.27,1352.01,0.0,0.0
2024-11,FRN_00242,GRUPO_247,STRATEGIC,FULL_SERVICE,926,65972.06,5277.76,3958.32,7916.65,1319.44,329.86,989.58,-3694.43,-527.78
2024-11,FRN_00243,GRUPO_324,LONG_TAIL,FULL_SERVICE,9,654.81,52.38,39.29,78.58,13.1,3.27,9.82,-36.67,-5.24
2024-11,FRN_00244,GRUPO_203,STANDARD,MARKETPLACE,411,25882.56,1552.95,1164.71,4141.21,517.65,51.77,388.24,0.0,0.0
2024-11,FRN_00245,GRUPO_184,LONG_TAIL,MARKETPLACE,107,6312.91,378.77,284.08,1010.07,126.26,12.63,94.69,0.0,0.0
2024-11,FRN_00246,GRUPO_123,STANDARD,MARKETPLACE,352,44524.53,2671.47,2003.6,7123.92,890.49,89.05,667.87,0.0,0.0
2024-11,FRN_00247,GRUPO_255,STANDARD,FULL_SERVICE,216,16974.11,1357.93,1018.45,2036.89,339.48,84.87,254.61,-950.55,-135.79
2024-11,FRN_00248,GRUPO_294,LONG_TAIL,MARKETPLACE,37,1605.1,96.31,72.23,256.82,32.1,3.21,24.08,0.0,0.0
2024-11,FRN_00249,GRUPO_280,STANDARD,MARKETPLACE,307,21107.81,1266.47,949.85,3377.25,422.16,42.22,316.62,0.0,0.0
2024-11,FRN_00250,GRUPO_325,STANDARD,MARKETPLACE,196,14093.25,845.59,634.19,2254.92,281.87,28.19,211.4,0.0,0.0
2024-11,FRN_00251,GRUPO_372,STANDARD,MARKETPLACE,224,23185.38,1391.12,1043.34,3709.66,463.71,46.37,347.78,0.0,0.0
2024-11,FRN_00252,GRUPO_098,KEY_ACCOUNT,FULL_SERVICE,2195,440391.69,35231.34,26423.5,52847.0,8807.83,2201.96,6605.88,-24661.94,-3523.13
2024-11,FRN_00253,GRUPO_198,STANDARD,MARKETPLACE,262,19475.3,1168.52,876.39,3116.05,389.51,38.95,292.13,0.0,0.0
2024-11,FRN_00254,GRUPO_395,LONG_TAIL,MARKETPLACE,84,3685.36,221.12,165.84,589.66,73.71,7.37,55.28,0.0,0.0
2024-11,FRN_00255,GRUPO_240,LONG_TAIL,MARKETPLACE,15,944.16,56.65,42.49,151.07,18.88,1.89,14.16,0.0,0.0
2024-11,FRN_00256,GRUPO_144,LONG_TAIL,MARKETPLACE,78,4350.96,261.06,195.8,696.15,87.02,8.7,65.26,0.0,0.0
2024-11,FRN_00257,GRUPO_097,LONG_TAIL,MARKETPLACE,40,2691.11,161.47,121.1,430.58,53.82,5.38,40.37,0.0,0.0
2024-11,FRN_00258,GRUPO_201,LONG_TAIL,MARKETPLACE,97,5341.61,320.5,240.38,854.66,106.83,10.68,80.12,0.0,0.0
2024-11,FRN_00259,GRUPO_124,LONG_TAIL,MARKETPLACE,51,2205.5,132.33,99.25,352.88,44.11,4.41,33.08,0.0,0.0
2024-11,FRN_00260,GRUPO_187,STANDARD,MARKETPLACE,271,15623.57,937.41,703.06,2499.77,312.47,31.25,234.35,0.0,0.0
2024-11,FRN_00261,GRUPO_326,LONG_TAIL,MARKETPLACE,52,2902.51,174.15,130.61,464.4,58.05,5.81,43.54,0.0,0.0
2024-11,FRN_00262,GRUPO_349,LONG_TAIL,MARKETPLACE,89,6774.69,406.48,304.86,1083.95,135.49,13.55,101.62,0.0,0.0
2024-11,FRN_00263,GRUPO_259,STANDARD,MARKETPLACE,214,10488.51,629.31,471.98,1678.16,209.77,20.98,157.33,0.0,0.0
2024-11,FRN_00264,GRUPO_148,STRATEGIC,FULL_SERVICE,1156,91228.24,7298.26,5473.69,10947.39,1824.56,456.14,1368.42,-5108.78,-729.83
2024-11,FRN_00265,GRUPO_252,STANDARD,MARKETPLACE,187,8154.04,489.24,366.93,1304.65,163.08,16.31,122.31,0.0,0.0
2024-11,FRN_00266,GRUPO_346,STANDARD,MARKETPLACE,295,34160.73,2049.64,1537.23,5465.72,683.21,68.32,512.41,0.0,0.0
2024-11,FRN_00267,GRUPO_147,LONG_TAIL,FULL_SERVICE,78,4717.84,377.43,283.07,566.14,94.36,23.59,70.77,-264.2,-37.74
2024-11,FRN_00268,GRUPO_148,STANDARD,MARKETPLACE,183,18314.56,1098.87,824.15,2930.33,366.29,36.63,274.72,0.0,0.0
2024-11,FRN_00269,GRUPO_352,STANDARD,MARKETPLACE,410,23318.04,1399.08,1049.31,3730.89,466.36,46.64,349.77,0.0,0.0
2024-11,FRN_00270,GRUPO_199,LONG_TAIL,MARKETPLACE,42,2824.22,169.45,127.09,451.88,56.48,5.65,42.36,0.0,0.0
2024-11,FRN_00271,GRUPO_308,STRATEGIC,MARKETPLACE,737,57816.25,3468.97,2601.73,9250.6,1156.33,115.63,867.24,0.0,0.0
2024-11,FRN_00272,GRUPO_128,STANDARD,MARKETPLACE,274,21010.81,1260.65,945.49,3361.73,420.22,42.02,315.16,0.0,0.0
2024-11,FRN_00273,GRUPO_039,KEY_ACCOUNT,MARKETPLACE,1831,325502.94,19530.18,14647.64,52080.47,6510.06,651.01,4882.54,0.0,0.0
2024-11,FRN_00274,GRUPO_338,LONG_TAIL,MARKETPLACE,71,3242.7,194.56,145.92,518.83,64.85,6.49,48.64,0.0,0.0
2024-11,FRN_00275,GRUPO_360,LONG_TAIL,MARKETPLACE,67,2877.96,172.68,129.51,460.47,57.56,5.76,43.17,0.0,0.0
2024-11,FRN_00276,GRUPO_129,STANDARD,MARKETPLACE,285,31294.64,1877.68,1408.26,5007.14,625.89,62.59,469.42,0.0,0.0
2024-11,FRN_00277,GRUPO_267,LONG_TAIL,MARKETPLACE,64,2776.57,166.59,124.94,444.25,55.53,5.55,41.65,0.0,0.0
2024-11,FRN_00278,GRUPO_151,STANDARD,MARKETPLACE,240,2400.0,144.0,108.0,384.0,48.0,4.8,36.0,0.0,0.0
2024-11,FRN_00279,GRUPO_298,LONG_TAIL,MARKETPLACE,125,11190.32,671.42,503.56,1790.45,223.81,22.38,167.85,0.0,0.0
2024-11,FRN_00280,GRUPO_099,LONG_TAIL,MARKETPLACE,81,2540.61,152.44,114.33,406.5,50.81,5.08,38.11,0.0,0.0
2024-11,FRN_00281,GRUPO_263,LONG_TAIL,MARKETPLACE,145,3585.74,215.14,161.35,573.72,71.71,7.17,53.79,0.0,0.0
2024-11,FRN_00282,GRUPO_252,KEY_ACCOUNT,FULL_SERVICE,2047,158057.13,12644.57,9483.43,18966.86,3161.14,790.29,2370.86,-8851.2,-1264.46
2024-11,FRN_00283,GRUPO_144,LONG_TAIL,MARKETPLACE,1,54.18,3.25,2.44,8.67,1.08,0.11,0.81,0.0,0.0
2024-11,FRN_00284,GRUPO_346,LONG_TAIL,MARKETPLACE,73,3806.36,228.38,171.28,609.02,76.13,7.61,57.1,0.0,0.0
2024-11,FRN_00285,GRUPO_112,STANDARD,MARKETPLACE,479,32886.12,1973.17,1479.88,5261.78,657.72,65.77,493.29,0.0,0.0
2024-11,FRN_00286,GRUPO_060,LONG_TAIL,MARKETPLACE,87,3124.33,187.46,140.59,499.89,62.49,6.25,46.86,0.0,0.0
2024-11,FRN_00287,GRUPO_369,STANDARD,MARKETPLACE,457,49653.22,2979.19,2234.39,7944.52,993.06,99.31,744.8,0.0,0.0
2024-11,FRN_00288,GRUPO_002,LONG_TAIL,MARKETPLACE,55,3121.46,187.29,140.47,499.43,62.43,6.24,46.82,0.0,0.0
2024-11,FRN_00289,GRUPO_385,STRATEGIC,FULL_SERVICE,770,84760.26,6780.82,5085.61,10171.23,1695.21,423.8,1271.4,-4746.57,-678.08
2024-11,FRN_00290,GRUPO_304,LONG_TAIL,MARKETPLACE,85,4991.8,299.51,224.63,798.69,99.84,9.98,74.88,0.0,0.0
2024-11,FRN_00291,GRUPO_254,STANDARD,MARKETPLACE,124,4731.42,283.89,212.92,757.03,94.63,9.46,70.97,0.0,0.0
2024-11,FRN_00292,GRUPO_140,STRATEGIC,FULL_SERVICE,798,103652.98,8292.24,6219.18,12438.36,2073.06,518.26,1554.79,-5804.57,-829.22
2024-11,FRN_00293,GRUPO_037,STANDARD,MARKETPLACE,214,6508.04,390.48,292.86,1041.29,130.16,13.02,97.62,0.0,0.0
2024-11,FRN_00294,GRUPO_160,KEY_ACCOUNT,FULL_SERVICE,838,255732.76,20458.62,15343.97,30687.93,5114.66,1278.66,3835.99,-14321.03,-2045.86
2024-11,FRN_00295,GRUPO_009,STANDARD,FULL_SERVICE,391,14358.18,1148.65,861.49,1722.98,287.16,71.79,215.37,-804.06,-114.87
